LEAID,NAME,Close_Five_Years_Actual,Close_Five_Years_Prediction
0691038,SISKIYOU COUNTY OFFICE OF EDUCATION,False,False
0639210,THREE RIVERS UNION ELEMENTARY,False,False
3019530,NYE ELEM,False,False
4800056,MAINLAND PREPARATORY ACADEMY,False,True
3418240,WOODLAND TOWNSHIP,False,False
0805250,LAS ANIMAS SCHOOL DISTRICT NO. RE-1,False,False
5002670,BROOKFIELD SCHOOL DISTRICT,False,False
4108040,MEDFORD SD 549C,False,False
1810830,SOUTHWESTERN CON SCH SHELBY CO,False,False
3703870,RICHMOND COUNTY SCHOOLS,False,False
5309990,WISHKAH VALLEY SCHOOL DISTRICT,False,False
1301470,COOK COUNTY,False,False
4900360,GRANITE DISTRICT,False,False
2100810,BUTLER CO,False,False
4033090,WOODALL,False,False
3813920,NEW TOWN 1,False,False
2000012,BARNES,False,False
1000020,DELAWARE ADOLESCENT PROGRAM INC. (DAPI),False,True
3622650,PEEKSKILL CITY SCHOOL DISTRICT,False,False
4280260,CTC OF LACKAWANNA COUNTY,False,False
0616530,HAPPY CAMP UNION ELEMENTARY,False,True
3306420,STRAFFORD SCHOOL DISTRICT,False,False
3904919,FIELD LOCAL,False,False
3000050,MEAGHER,False,False
4202790,AVON GROVE SD,False,False
4032370,WESTERN HEIGHTS,False,False
3819290,WASHBURN 4,False,False
5301110,CENTRAL VALLEY SCHOOL DISTRICT,False,False
3702820,MADISON COUNTY SCHOOLS,False,False
4837410,ROBINSON ISD,False,False
0400910,ASH FORK JOINT UNIFIED DISTRICT,False,False
2600115,VANDERBILT CHARTER ACADEMY,False,False
4110680,ROGUE RIVER SD 35,False,False
3600017,GENESEE VALLEY CENTRAL SCHOOL DISTRICT AT ANGELICA-BELMONT,False,False
3620460,NEW PALTZ CENTRAL SCHOOL DISTRICT,False,False
3006270,CHINOOK H S,False,False
3480361,SALEM CO SPECIAL SERVICES,False,False
2791451,JANESVILLE-WALDORF-PEMBERTON,False,False
3408280,LAUREL SPRINGS,False,False
3000035,GLACIER,False,False
3611670,FRONTIER CENTRAL SCHOOL DISTRICT,False,False
1800630,MONROE COUNTY COM SCH CORP,False,False
0900001,UNIFIED SCHOOL DISTRICT #3,False,False
4800179,JUBILEE ACADEMIC CENTER,False,True
4800064,STAR CHARTER SCHOOL,False,False
2700032,N CARLTON COOPERATIVE VOCATIONAL,True,True
4900072,GUADALUPE SCHOOL,False,True
3600098,NEW YORK CITY GEOGRAPHIC DISTRICT #24,False,False
1303960,OCONEE COUNTY,False,False
3605010,BOLTON CENTRAL SCHOOL DISTRICT,False,False
3900510,HORIZON SCIENCE ACADEMY TOLEDO,False,True
2314360,MSAD 47,True,True
5900062,,False,False
3620430,NEW LEBANON CENTRAL SCHOOL DISTRICT,False,False
3412990,PINE HILL BOROUGH,False,False
2630660,SALINE AREA SCHOOLS,False,False
5507860,LENA SCHOOL DISTRICT,False,False
1302040,EMANUEL COUNTY,False,False
0506090,FARMINGTON SCHOOL DISTRICT,False,False
0900750,CHESHIRE SCHOOL DISTRICT,False,False
2912540,FREDERICKTOWN R-I,False,False
3600949,PAVE ACADEMY CHARTER SCHOOL,False,True
2923040,OAK HILL R-I,False,True
4807590,ALAMO HEIGHTS ISD,False,False
1300090,ATKINSON COUNTY,False,False
3609060,DEPOSIT CENTRAL SCHOOL DISTRICT,False,False
0400390,CAMELBACK EDUCATION  INC,False,True
3027790,WHITEFISH H S,False,False
4020640,MOYERS,False,False
3610200,EDGEMONT UNION FREE SCHOOL DISTRICT,False,False
4200114,TUSCARORA BLENDED LEARNING CS,False,True
3630900,WEST VALLEY CENTRAL SCHOOL DISTRICT,False,False
5601420,BIG HORN COUNTY SCHOOL DISTRICT #1,False,False
2500075,EXCEL ACADEMY CHARTER (DISTRICT),False,True
5512880,FRIESS LAKE SCHOOL DISTRICT,False,False
0606330,BUELLTON UNION ELEMENTARY,False,False
5514160,SPARTA AREA SCHOOL DISTRICT,False,False
2636420,WILLIAMSTON COMMUNITY SCHOOLS,False,False
3200270,LINCOLN COUNTY SCHOOL DISTRICT,False,False
4200749,EVERGREEN COMMUNITY CS,False,True
0405460,NADABURG UNIFIED SCHOOL DISTRICT,False,False
2506750,LENOX,False,False
4835760,PREMONT ISD,False,False
3405730,GALLOWAY TOWNSHIP,False,False
4827540,LINDEN-KILDARE CISD,False,False
0100042,LAUREL OAKS BEHAVIORAL HEALTH,False,True
3406990,HAWTHORNE,False,False
0100032,THE BRIDGE,False,True
2801650,GREENWOOD PUBLIC SCHOOL DISTRICT,False,False
4841820,SULPHUR SPRINGS ISD,False,False
3006115,CHARLO H S,False,False
1802160,CLINTON PRAIRIE SCHOOL CORP,False,False
3701830,GREENE COUNTY SCHOOLS,False,False
3905012,BROOKFIELD LOCAL,False,False
2506060,HEATH (NON-OP),True,True
4822050,HALE CENTER ISD,False,False
1800034,AREA 30 CAREER CENTER EDU INTER,False,False
0400094,AZ-TEC HIGH SCHOOL,False,True
3414340,ROXBURY TOWNSHIP,False,False
2611400,DANSVILLE SCHOOLS,False,False
4027330,SENTINEL,False,False
1201590,POLK,False,False
2600139,CESAR CHAVEZ ACADEMY,False,False
0902040,KENT SCHOOL DISTRICT,False,False
3900337,SUMMIT ACADEMY TRANSITION HIGH SCHOOL-CINCINNATI,False,True
1705570,OPDYKE-BELLE-RIVE CCSD 5,False,False
2708955,CITY ACADEMY,False,True
2926760,SPECL. SCH. DST. ST. LOUIS CO.,False,False
3900241,MIAMI VALLEY ACADEMIES,False,True
0629340,PACIFIC ELEMENTARY,False,True
2000042,RENO COUNTY EDUCATION COOPERATIVE,False,True
3404500,EDISON TOWNSHIP,False,False
5900192,,False,False
1305670,WHITE COUNTY,False,False
3900213,CONSTELLATION SCHOOLS: MANSFIELD COMMUNITY ELEMENTARY,True,True
0400771,BLUE ADOBE PROJECT,False,True
5604500,UINTA COUNTY SCHOOL DISTRICT #4,False,False
1929100,VENTURA COMM SCHOOL DISTRICT,False,True
3904499,WARREN CITY,False,False
6100009,,True,True
3600008,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,False,False
3406630,HAMPTON TOWNSHIP,False,False
0615480,GOLDEN FEATHER UNION ELEMENTARY,False,False
4813230,CEDAR HILL ISD,False,False
3900082,ALLIANCE ACADEMY OF TOLEDO,True,True
0400349,GILA INSTITUTE FOR TECHNOLOGY,False,False
3904540,GREENFIELD EXEMPTED VILLAGE,False,False
1734110,RIVERVIEW CCSD 2,False,False
0100021,BREWERS PORCH CHILDRENS CENTER,False,True
4020160,MOFFETT,False,False
2915330,HUME R-VIII,False,False
4649650,MOUNT VERNON SCHOOL DISTRICT 17-3,False,False
4200823,ARISE ACADEMY CHARTER HIGH SCHOOL,False,True
2680990,WASHTENAW ISD,False,False
2100330,BATH CO,False,False
1729670,OGLESBY ESD 125,False,False
2680480,HILLSDALE ISD,False,False
3704830,WATAUGA COUNTY SCHOOLS,False,False
5000014,SOMERSET,False,True
3000052,MISSOULA,False,False
4622410,ESTELLINE SCHOOL DISTRICT 28-2,False,False
5900125,,False,False
4280200,DELAWARE COUNTY AVTS,False,False
3901313,CENTRAL ACADEMY OF OHIO,False,True
0633480,ROSEDALE UNION ELEMENTARY,False,False
3905029,STRASBURG-FRANKLIN LOCAL,False,False
0803780,"ENGLEWOOD, SCHOOL DISTRICT NO. 1, IN THE COUNTY OF ARAPAHOE",False,False
3627750,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,False,False
5501310,PECATONICA AREA SCHOOL DISTRICT,False,False
3028020,WIBAUX K-12 SCHOOLS,False,False
3816430,SARGENT CENTRAL 6,False,False
4208280,FOREST AREA SD,False,False
0627780,NUVIEW UNION,False,False
3016810,LINCOLN K-12 SCHOOLS,False,False
2905850,BRECKENRIDGE R-I,False,True
4013600,GYPSY,False,True
1705466,MARSEILLES ESD 150,False,False
2600234,DAVID ELLIS ACADEMY,False,True
4018900,MAPLE,False,False
4222170,SOUTH EASTERN SD,False,False
2600096,BYRON CENTER CHARTER SCHOOL,False,True
5100086,CROSSROADS ALTERNATIVE/BRISTOL CITY,False,True
2620050,KALKASKA PUBLIC SCHOOLS,False,False
3416680,VENTNOR CITY,False,False
5800004,,True,True
3904580,SPENCERVILLE LOCAL,False,False
3017040,LODGE GRASS H S,False,False
4845670,WHITEWRIGHT ISD,False,False
4812060,BULLARD ISD,False,False
4821590,GRANGER ISD,False,False
4000072,NORTHEAST TECH. CENTER- PRYOR,False,True
3611190,FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT,False,False
3904862,MIAMI EAST LOCAL,False,False
2507530,MEDFIELD,False,False
1724060,MAHOMET-SEYMOUR CUSD 3,False,False
0513950,WEINER SCHOOL DISTRICT,True,False
2511800,UPPER CAPE COD REGIONAL VOCATIONAL TECHNICAL,False,False
2102490,HARDIN COUNTY,False,False
0103540,WINFIELD CITY,False,False
0905310,WOODBRIDGE SCHOOL DISTRICT,False,False
1741750,WEST WASHINGTON CO CUD 10,False,False
1728700,NORTH BOONE CUSD 200,False,False
3402160,BRANCHBURG TOWNSHIP,False,False
1202014,FAMU LAB SCH,False,True
4800241,HARMONY SCIENCE ACADEMY (AUSTIN),False,False
2606300,BOIS BLANC PINES SCHOOL DISTRICT,False,True
0512090,SALEM SCHOOL DISTRICT,False,False
2103060,JOHNSON COUNTY,False,False
4829220,MARTINS MILL ISD,False,False
0627810,OAK GROVE ELEMENTARY,False,False
4113170,WEST LINN-WILSONVILLE SD 3J,False,False
1999011,AEA 11 HEARTLAND AEA,False,False
0500031,SOUTH CENTRAL SERVICE COOP,False,True
5507170,JOHNSON CREEK SCHOOL DISTRICT,False,False
3414160,ROCKLEIGH,False,True
4025200,PRYOR,False,False
2011190,ROLLA,False,False
4000062,CANADIAN VALLEY- CHICKASHA,False,True
5501050,BELOIT SCHOOL DISTRICT,False,False
4011250,FAIRLAND,False,False
3900233,FOXFIRE CENTER FOR STUDENT SUCCESS,False,True
4029640,TEMPLE,False,False
4113080,WARRENTON-HAMMOND SD 30,False,False
1708310,CARBON CLIFF-BARSTOW SD 36,False,False
4816920,DEVERS ISD,False,False
0512960,STUTTGART SCHOOL DISTRICT,False,False
3175060,OVERTON PUBLIC SCHOOLS,False,False
4900042,SPECTRUM ACADEMY,False,False
1914640,INDIANOLA COMM SCHOOL DISTRICT,False,False
4226830,YORK COUNTY HS,True,True
4836990,RICHARDS ISD,False,False
4226130,WESTMONT HILLTOP SD,False,False
4280480,EASTERN WESTMORELAND CTC,False,False
1726710,MORRISON CUSD 6,False,False
4814430,CLINT ISD,False,False
1700183,FULTON/SCHUYLER ROE,False,True
4225170,WELLSBORO AREA SD,False,False
5004290,GRAND ISLE SCHOOL DISTRICT,False,False
3900033,"EDGE ACADEMY, THE",False,True
5302940,FRANKLIN PIERCE SCHOOL DISTRICT,False,False
4289350,DELAWARE COUNTY IU 25,False,False
4200795,DEVEREUX LEO KANNER LRNG CTR,True,True
3303720,HILL SCHOOL DISTRICT,False,False
3627330,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,False,False
2712300,FOSSTON PUBLIC SCHOOL DISTRICT,False,False
0620010,KNIGHTS FERRY ELEMENTARY,False,False
2708940,CHOKIO-ALBERTA PUBLIC SCHOOL DIST.,False,False
3303750,HILLSBORO DEERING COOP SCHOOL DISTRICT,False,False
2802040,HUMPHREYS CO SCHOOL DIST,False,False
0601890,ALEXANDER VALLEY UNION ELEMENTARY,False,False
3301620,BARNSTEAD SCHOOL DISTRICT,False,False
2929880,SWEET SPRINGS R-VII,False,False
3629490,VALLEY STREAM 30 UNION FREE SCHOOL DISTRICT,False,False
3904685,BERNE UNION LOCAL,False,False
4217010,NORTH ALLEGHENY SD,False,False
4811910,BUENA VISTA ISD,False,False
4824300,IRA ISD,False,False
4833180,NORTHWEST ISD,False,False
2728170,PELICAN RAPIDS PUBLIC SCHOOL DIST.,False,False
2801560,GEORGE CO SCHOOL DIST,False,False
2600086,SUNRISE EDUCATION CENTER,True,True
4401020,SOUTH KINGSTOWN,False,False
4700090,ANDERSON COUNTY,False,False
5100930,COLONIAL BEACH PBLC SCHS,False,False
0403030,FORREST ELEMENTARY DISTRICT,True,True
3910004,ANNA LOCAL,False,False
0625860,MORONGO UNIFIED,False,False
2200042,MILESTONE SABIS ACADEMY OF NEW ORLEANS,False,True
1736300,ESD 159,False,False
2908340,CENTERVILLE R-I,False,True
0899340,SOUTH CENTRAL BOCES,False,True
3000017,NORTH CTRL LEARN RES CTR,False,False
2618030,HAZEL PARK CITY SCHOOL DISTRICT,False,False
0600143,SANTA CRUZ COUNTY ROP,False,True
3409360,MAINLAND REGIONAL,False,False
3000055,PARK,False,False
3702190,HICKORY CITY SCHOOLS,False,False
5301710,COSMOPOLIS SCHOOL DISTRICT,False,False
1800085,INTERNATIONAL SCHOOL OF COLUMBUS,True,True
1915750,KINGSLEY-PIERSON COMM SCHOOL DISTRICT,False,False
4825790,KLONDIKE ISD,False,False
0691020,MERCED COUNTY OFFICE OF EDUCATION,False,False
1932010,WOODWARD-GRANGER COMM SCHOOL DISTRICT,False,False
1700091,TAZEWELL-MASON CNTYS SP ED ASSOC,False,False
3413050,PISCATAWAY TOWNSHIP,False,False
3631560,WILSON CENTRAL SCHOOL DISTRICT,False,False
5509990,MOUNT HOREB AREA SCHOOL DISTRICT,False,False
1600010,WHITEPINE JT SCHOOL DISTRICT,False,False
0601404,SANTA BARBARA COUNTY SELPA JPA,False,False
3614970,HUDSON FALLS CENTRAL SCHOOL DISTRICT,False,False
2306000,GLENBURN SCHOOL DEPARTMENT,True,True
0600043,SCOTTS VALLEY UNIFIED,False,False
3800040,DAKOTA PRAIRIE 1,False,False
1300018,FIRST DISTRICT RESA,False,False
0511220,PARKERS CHAPEL SCHOOL DIST.,False,False
3306910,WATERVILLE VALLEY SCHOOL DISTRICT,False,False
4033540,ZANEIS,False,False
2922140,NEWBURG R-II,False,False
3904791,LAWRENCE COUNTY ESC,False,True
4503780,WILLIAMSBURG 01,False,False
2511940,WALES,False,False
3815960,ROBINSON 14,False,True
2101740,ERLANGER-ELSMERE INDEPENDENT,False,False
4200018,NORTHSIDE URBAN PATHWAYS CS,False,False
0602450,AMADOR COUNTY UNIFIED,False,False
4020040,MILL CREEK,False,False
2629520,REESE PUBLIC SCHOOLS,False,False
5302850,FERNDALE SCHOOL DISTRICT,False,False
1904680,BELMOND-KLEMME COMM SCHOOL DISTRICT,False,False
3700660,CASWELL COUNTY SCHOOLS,False,False
2600019,SUPERIOR CENTRAL SCHOOLS,False,False
3402100,BOUND BROOK BOROUGH,False,False
0805130,EAST OTERO SCHOOL DISTRICT NO. R1,False,False
4835250,POINT ISABEL ISD,False,False
5605220,FREMONT COUNTY SCHOOL DISTRICT #25,False,False
2803150,NEWTON COUNTY SCHOOL DISTRICT,False,False
3402550,BYRAM TOWNSHIP,False,False
5103780,SUSSEX CO PBLC SCHS,False,False
2502670,BILLERICA,False,False
2608070,CARROLLTON SCHOOL DISTRICT,False,False
5513170,D C EVEREST AREA SCHOOL DISTRICT,False,False
5103210,RAPPAHANNOCK CO PBLC SCHS,False,False
2922110,NEW YORK R-IV,False,True
0636210,SEELEY UNION ELEMENTARY,False,False
0609850,CORONA-NORCO UNIFIED,False,False
4200790,WESLEY SPECTRUM HIGHLAND SCHOOL,True,True
2603060,ARENAC EASTERN SCHOOL DISTRICT,False,False
1715180,FISHER CUSD 1,False,False
2600951,VISTA MEADOWS ACADEMY,False,True
4012180,FREEDOM,False,False
3600985,THE ETHICAL COMMUNITY CHARTER SCHOOL,True,True
2680900,OTTAWA AREA ISD,False,False
4901170,WAYNE DISTRICT,False,False
0200120,DILLINGHAM CITY SCHOOL DISTRICT,False,False
3616500,LAKE PLACID CENTRAL SCHOOL DISTRICT,False,False
5516620,WHITEFISH BAY SCHOOL DISTRICT,False,False
3500128,ACE LEADERSHIP HIGH SCHOOL,False,False
5309000,TOUCHET SCHOOL DISTRICT,False,False
1808130,NORTH WHITE SCHOOL CORP,False,False
2305310,EASTON SCHOOL DEPARTMENT,False,False
3409030,LOWER ALLOWAYS CREEK TOWN,False,False
0103180,TALLADEGA COUNTY,False,False
2500011,PLAINFIELD (NON-OP),True,True
2721240,MINNEAPOLIS PUBLIC SCHOOL DIST.,False,False
0400100,BALL CHARTER SCHOOLS (HEARN),False,False
4835040,PLAINS ISD,False,False
2310380,SACO SCHOOL DEPARTMENT,True,True
3600963,GREEN DOT NY CHARTER SCHOOL,False,True
2600076,WOODLAND PARK ACADEMY,False,False
1200930,INDIAN RIVER,False,False
3016490,LEWISTOWN ELEM,False,False
3400722,CAPITAL PREPARTORY CHARTER HIGH SCHOOL,True,True
3200480,WASHOE COUNTY SCHOOL DISTRICT,False,False
1918780,MASON CITY COMM SCHOOL DISTRICT,False,False
2302850,BAR HARBOR SCHOOL DEPARTMENT,False,False
0400797,ACADEMY DEL SOL  INC.,False,True
3026670,TURNER H S,False,False
0620490,LAGUNITA ELEMENTARY,False,True
3401170,BARRINGTON BOROUGH,False,False
4815930,CRYSTAL CITY ISD,False,False
3404920,EWING TOWNSHIP,False,False
3013140,GREYCLIFF ELEM,False,False
2700150,CLINTON-GRACEVILLE-BEARDSLEY,False,False
2600182,WILL CARLETON CHARTER SCHOOL ACADEMY,False,True
0102070,LEE COUNTY,False,False
5102177,NEW HORIZONS GOV SCHOOL,False,True
4202130,ALIQUIPPA SD,False,False
3904449,NILES CITY,False,False
3305460,NOTTINGHAM SCHOOL DISTRICT,False,False
4029610,TECUMSEH,False,False
2602550,ALLENDALE PUBLIC SCHOOL DISTRICT,False,False
3304560,MADISON SCHOOL DISTRICT,False,False
3631080,WESTPORT CENTRAL SCHOOL DISTRICT,False,False
2306840,JAY SCHOOL DEPARTMENT,True,False
0602550,AMERICAN UNION ELEMENTARY,True,False
4837470,ROBY CISD,False,False
2922800,NORTH KANSAS CITY 74,False,False
3700063,KENNEDY CHARTER,False,True
3700070,EAST WAKE ACADEMY,False,False
1200090,BAY,False,False
4702310,LAUDERDALE COUNTY,False,False
0614040,FORKS OF SALMON ELEMENTARY,False,True
0691122,SOLANO COUNTY OFFICE OF EDUCATION,False,False
3178670,WHEELER CENTRAL SCHOOLS,False,False
1600810,COTTONWOOD JOINT DISTRICT,False,False
0600085,EDEN AREA ROP,False,False
4900132,QUEST ACADEMY,False,False
3302310,CHICHESTER SCHOOL DISTRICT,False,False
1918930,MEDIAPOLIS COMM SCHOOL DISTRICT,False,False
4842690,THREE RIVERS ISD,False,False
1920820,NORTH LINN COMM SCHOOL DISTRICT,False,False
1900024,SOUTHERN CAL COMM SCHOOL DISTRICT,False,False
3023370,SACO ELEM,False,False
2626550,ONTONAGON AREA SCHOOLS,False,False
4814400,CLIFTON ISD,False,False
4400330,EAST PROVIDENCE,False,False
0614340,FRANKLIN ELEMENTARY,False,False
3900181,HOPE ACADEMY NORTHCOAST,False,True
2100630,BOYLE CO,False,False
1906960,CENTRAL LYON COMM SCHOOL DISTRICT,False,False
3400735,HATIKVAH INTERNATIONAL CS,False,True
3630060,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,False,False
0905010,WESTON SCHOOL DISTRICT,False,False
4019080,MARLOW,False,False
2007500,WEST ELK,False,False
1701386,COOP ASSOC FOR SPEC EDUC,True,True
3629910,WARRENSBURG CENTRAL SCHOOL DISTRICT,False,False
5400780,MASON COUNTY SCHOOLS,False,False
0804860,JULESBURG SCHOOL DISTRICT NO. RE1,False,False
5517160,WOODRUFF J1 SCHOOL DISTRICT,False,False
2500002,SPENCER-E BROOKFIELD,False,False
5500180,ALMA SCHOOL DISTRICT,False,False
1300240,BANKS COUNTY,False,False
2680560,IOSCO RESA,False,False
1743860,ZION ESD 6,False,False
4846650,YORKTOWN ISD,False,False
2502730,BLANDFORD (NON-OP),True,True
5900019,,False,False
1734870,ROSSVILLE-ALVIN CUSD 7,False,False
3301650,BARRINGTON SCHOOL DISTRICT,False,False
3004440,BOX ELDER ELEM,False,False
1729190,OAK LAWN-HOMETOWN SD 123,False,False
3170650,FORT CALHOUN COMMUNITY SCHS,False,False
0691031,SAN JOAQUIN COUNTY OFFICE OF EDUCATION,False,False
5003810,ESSEX JUNCTION ID SCHOOL DIST,False,False
0802340,"AURORA, JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A",False,False
2010230,OSAGE CITY,False,False
3003000,BEAR PAW ELEM,False,False
2510020,REHOBOTH (NON-OP),True,True
2502190,ATTLEBORO,False,False
5302010,DAVENPORT SCHOOL DISTRICT,False,False
3019310,NORTH HARLEM COLONY ELEM,False,False
4217220,NORTH HILLS SD,False,False
4007710,CIMARRON,False,False
0624500,MILPITAS UNIFIED,False,False
1703480,ALSIP-HAZLGRN-OAKLWN SD 126,False,False
5309600,WATERVILLE SCHOOL DISTRICT,False,False
0900910,COOPERATIVE EDUCATIONAL SERVI,False,False
4843230,TROUP ISD,False,False
0627930,OAK VIEW UNION ELEMENTARY,False,False
4811310,BRIDGE CITY ISD,False,False
4800291,WINDHAM SCHOOL DISTRICT,False,True
0406630,POMERENE ELEMENTARY DISTRICT,False,False
4200079,MARIANA BRACETTI ACADEMY CS,False,False
2904950,BERNIE R-XIII,False,False
2509510,PERU (NON-OP),True,True
3417430,WEST DEPTFORD TOWNSHIP,False,False
0609690,CORCORAN JOINT UNIFIED,False,False
2503690,CHILMARK (NON-OP),True,True
3600948,BELIEVE NORTHSIDE CHARTER HIGH SCHOOL,False,True
0632710,RIO BRAVO-GREELEY UNION ELEMENTARY,False,False
0640800,VALLEY HOME JOINT ELEMENTARY,False,True
3173590,MEAD PUBLIC SCHOOLS,False,False
3177550,SYRACUSE-DUNBAR-AVOCA SCHOOLS,False,False
3610680,ELWOOD UNION FREE SCHOOL DISTRICT,False,False
0902490,MIDDLETOWN SCHOOL DISTRICT,False,False
0635250,SANGER UNIFIED,False,False
2503540,CHELSEA,False,False
4100031,LAKE ESD,False,False
2511280,STOW (NON-OP),True,True
4801414,THE EAST AUSTIN COLLEGE PREP ACADEMY,False,True
5900084,,False,False
4813590,CHANNELVIEW ISD,False,False
2101440,DANVILLE INDEPENDENT,False,False
5009210,WILLISTON SCHOOL DISTRICT,False,False
4828410,LOVELADY ISD,False,False
4028590,STERLING,False,False
2500517,PIONEER VALLEY CHINESE IMMERSION CHARTER(DISTRICT),False,True
2713590,HAYFIELD PUBLIC SCHOOL DISTRICT,False,False
5900136,,False,False
4841100,SPRING BRANCH ISD,False,False
2006120,EUREKA,False,False
2600306,BRIDGE ACADEMY,False,False
3005990,CAYUSE PRAIRIE ELEM,False,False
5503660,DENMARK SCHOOL DISTRICT,False,False
2624750,MT. PLEASANT CITY SCHOOL DISTRICT,False,False
0802260,ARRIBA-FLAGLER CONSOLIDATED SCHOOL DISTRICT NO. 20,False,False
4006510,CANUTE,False,False
3176980,ST EDWARD PUBLIC SCHOOLS,False,False
2508790,NORTH MIDDLESEX,False,False
3700034,ROCKY MOUNT PREPARATORY,False,False
0904470,SUFFIELD SCHOOL DISTRICT,False,False
0620160,LA GRANGE ELEMENTARY,True,True
4641520,LEMMON SCHOOL DISTRICT 52-4,False,False
4827000,LEAKEY ISD,False,False
3400089,OFFICE OF EDUCATION JUVENILE JUSTICE COMMISSION,False,True
0691048,YUBA COUNTY OFFICE OF EDUCATION,False,False
1304170,PIKE COUNTY,False,False
0601374,COMMUNITY DAY SCHOOL JOINT POWERS AGENCY,False,True
3178210,WAHOO PUBLIC SCHOOLS,False,False
0617160,HICKMAN COMMUNITY CHARTER,False,False
4825440,KENEDY ISD,False,False
5509660,MINERAL POINT SCHOOL DISTRICT,False,False
2201140,NATCHITOCHES PARISH,False,False
2104680,PAINTSVILLE INDEPENDENT,False,False
5008245,CHESTER-ANDOVER USD 29,False,False
0611280,DIXON UNIFIED,False,False
4010050,DOVER,False,False
2627810,PENNFIELD SCHOOLS,False,False
5306240,ONALASKA SCHOOL DISTRICT,False,False
3623370,POLAND CENTRAL SCHOOL DISTRICT,False,False
5514520,STOCKBRIDGE SCHOOL DISTRICT,False,False
1904380,BAXTER COMM SCHOOL DISTRICT,False,True
2512600,WESTBOROUGH,False,False
4109270,ONTARIO SD 8C,False,False
2100840,CALDWELL CO,False,False
1711250,CRETE MONEE CUSD 201U,False,False
4501500,CHEROKEE 01,False,False
4827240,LEVELLAND ISD,False,False
1739600,TUSCOLA CUSD 301,False,False
0804650,HOEHNE REORGANIZED SCHOOL DISTRICT NO. 3,False,False
2920840,MIAMI R-I,False,True
0691029,SAN BERNARDINO COUNTY OFFICE OF EDUCATION,False,False
1700083,UNITED TWP AREA CAREER CTR,False,False
0100002,ALABAMA YOUTH SERVICES,False,True
0400316,COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT,False,True
0400263,PATAGONIA MONTESSORI ELEMENTARY SCHOOL,False,True
3701920,GUILFORD COUNTY SCHOOLS,False,False
2612330,DURAND AREA SCHOOLS,False,False
3409550,NORTH WARREN REGIONAL SCH,False,False
5009060,WEYBRIDGE SCHOOL DISTRICT,False,False
3400930,ASBURY PARK,False,False
0800280,CSDB,False,True
0800221,PUEBLO 60 URBAN,False,True
0806600,BIG SANDY SCHOOL DISTRICT NO. 100J,False,False
4213590,LEWISBURG AREA SD,False,False
2512270,WELLESLEY,False,False
5509570,MILTON SCHOOL DISTRICT,False,False
0601345,SBE - INGENIUM CHARTER,False,True
0627870,OAK RUN ELEMENTARY,False,True
0406070,PAYSON UNIFIED DISTRICT,False,False
3900020,HARMONY COMMUNITY SCHOOL,True,True
5103150,PULASKI CO PBLC SCHS,False,False
3616410,LAFAYETTE CENTRAL SCHOOL DISTRICT,False,False
5605680,SHERIDAN COUNTY SCHOOL DISTRICT #3,False,False
